,-47.5,-47.31,-47.12,-46.93,-46.74,-46.55,-46.36,-46.17,-45.98,-45.79,-45.6,-45.41,-45.22,-45.03,-44.84,-44.65,-44.46,-44.27,-44.08,-43.89,-43.7,-43.51,-43.32,-43.13,-42.94,-42.75,-42.56,-42.37,-42.18,-41.99,-41.8,-41.61,-41.42,-41.23,-41.04,-40.85,-40.66,-40.47,-40.28,-40.09,-39.9,-39.71,-39.52,-39.33,-39.14,-38.95,-38.76,-38.57,-38.38,-38.19,-38,-37.81,-37.62,-37.43,-37.24,-37.05,-36.86,-36.67,-36.48,-36.29,-36.1,-35.91,-35.72,-35.53,-35.34,-35.15,-34.96,-34.77,-34.58,-34.39,-34.2,-34.01,-33.82,-33.63,-33.44,-33.25,-33.06,-32.87,-32.68,-32.49,-32.3,-32.11,-31.92,-31.73,-31.54,-31.35,-31.16,-30.97,-30.78,-30.59,-30.4,-30.21,-30.02,-29.83,-29.64,-29.45,-29.26,-29.07,-28.88,-28.69,-28.5,-28.31,-28.12,-27.93,-27.74,-27.55,-27.36,-27.17,-26.98,-26.79,-26.6,-26.41,-26.22,-26.03,-25.84,-25.65,-25.46,-25.27,-25.08,-24.89,-24.7,-24.51,-24.32,-24.13,-23.94,-23.75,-23.56,-23.37,-23.18,-22.99,-22.8,-22.61,-22.42,-22.23,-22.04,-21.85,-21.66,-21.47,-21.28,-21.09,-20.9,-20.71,-20.52,-20.33,-20.14,-19.95,-19.76,-19.57,-19.38,-19.19,-19,-18.81,-18.62,-18.43,-18.24,-18.05,-17.86,-17.67,-17.48,-17.29,-17.1,-16.91,-16.72,-16.53,-16.34,-16.15,-15.96,-15.77,-15.58,-15.39,-15.2,-15.01,-14.82,-14.63,-14.44,-14.25,-14.06,-13.87,-13.68,-13.49,-13.3,-13.11,-12.92,-12.73,-12.54,-12.35,-12.16,-11.97,-11.78,-11.59,-11.4,-11.21,-11.02,-10.83,-10.64,-10.45,-10.26,-10.07,-9.88,-9.69,-9.5,-9.31,-9.12,-8.93,-8.74,-8.55,-8.36,-8.17,-7.98,-7.79,-7.6,-7.41,-7.22,-7.03,-6.84,-6.65,-6.46,-6.27,-6.08,-5.89,-5.7,-5.51,-5.32,-5.13,-4.94,-4.75,-4.56,-4.37,-4.18,-3.99,-3.8,-3.61,-3.42,-3.23,-3.04,-2.85,-2.66,-2.47,-2.28,-2.09,-1.9,-1.71,-1.52,-1.33,-1.14,-0.95,-0.76,-0.57,-0.38,-0.19,0,0.19,0.38,0.57,0.76,0.95,1.14,1.33,1.52,1.71,1.9,2.09,2.28,2.47,2.66,2.85,3.04,3.23,3.42,3.61,3.8,3.99,4.18,4.37,4.56,4.75,4.94,5.13,5.32,5.51,5.7,5.89,6.08,6.27,6.46,6.65,6.84,7.03,7.22,7.41,7.6,7.79,7.98,8.17,8.36,8.55,8.74,8.93,9.12,9.31,9.5,9.69,9.88,10.07,10.26,10.45,10.64,10.83,11.02,11.21,11.4,11.59,11.78,11.97,12.16,12.35,12.54,12.73,12.92,13.11,13.3,13.49,13.68,13.87,14.06,14.25,14.44,14.63,14.82,15.01,15.2,15.39,15.58,15.77,15.96,16.15,16.34,16.53,16.72,16.91,17.1,17.29,17.48,17.67,17.86,18.05,18.24,18.43,18.62,18.81,19,19.19,19.38,19.57,19.76,19.95,20.14,20.33,20.52,20.71,20.9,21.09,21.28,21.47,21.66,21.85,22.04,22.23,22.42,22.61,22.8,22.99,23.18,23.37,23.56,23.75,23.94,24.13,24.32,24.51,24.7,24.89,25.08,25.27,25.46,25.65,25.84,26.03,26.22,26.41,26.6,26.79,26.98,27.17,27.36,27.55,27.74,27.93,28.12,28.31,28.5,28.69,28.88,29.07,29.26,29.45,29.64,29.83,30.02,30.21,30.4,30.59,30.78,30.97,31.16,31.35,31.54,31.73,31.92,32.11,32.3,32.49,32.68,32.87,33.06,33.25,33.44,33.63,33.82,34.01,34.2,34.39,34.58,34.77,34.96,35.15,35.34,35.53,35.72,35.91,36.1,36.29,36.48,36.67,36.86,37.05,37.24,37.43,37.62,37.81,38,38.19,38.38,38.57,38.76,38.95,39.14,39.33,39.52,39.71,39.9,40.09,40.28,40.47,40.66,40.85,41.04,41.23,41.42,41.61,41.8,41.99,42.18,42.37,42.56,42.75,42.94,43.13,43.32,43.51,43.7,43.89,44.08,44.27,44.46,44.65,44.84,45.03,45.22,45.41,45.6,45.79,45.98,46.17,46.36,46.55,46.74,46.93,47.12,47.31,47.5,47.69,47.88,48.07,48.26,48.45,48.64,48.83,49.02,49.21,49.4,49.59,49.78,49.97,50.16,50.35,50.54,50.73,50.92,51.11,51.3,51.49,51.68,51.87,52.06,52.25,52.44,52.63,52.82,53.01,53.2,53.39,53.58,53.77
-98.259,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.393,,,,,51.5868,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-97.72206,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.051,51.0928,51.1384,51.2182,51.4386,51.6628,51.5412,51.393,51.3816,51.4234,51.4652,51.507,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-97.18513,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.4234,51.469,,,,,,,51.3056,51.3512,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-96.64819,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.241,51.2866,51.3284,51.3702,51.4614,51.6666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-96.11125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.5412,51.5792,51.621,51.6628,51.7046,51.7426,,,,,,52.0314,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.747,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-95.57432,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.9136,51.697,51.4804,,,,51.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.2638,50.7166,18.143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-95.03738,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.4918,51.5412,51.583,,,,,,51.8414,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-94.50044,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.2562,51.2942,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-93.9635,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.7122,51.7502,51.7882,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64.6664,,,,64.845,,,,,,,,,,,,,,,65.4378,,,,,,,,,,,,,,,65.206,65.2516,65.2972,65.3466,65.3922,65.4378,,,,,,,,,,,65.054,65.092,65.1338,65.1718,65.2136,65.2554,65.2934,65.3352,65.377,65.4188,65.4606,65.5062,65.5518,65.5784,65.5708,,,,,64.9932,65.0312,65.073,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
